1000.,1.3074498556230587,0.9600261469038639,0.7561110659892127
1584.893192461114,2.035694853369482,1.501410481515579,1.1856931373695339
2511.88643150958,3.1704844923291726,2.348485406003842,1.8595397770739823
3981.0717055349733,4.939238966667568,3.6740630332004343,2.916649129998814
6309.57344480193,7.696835399465701,5.748757504604754,4.575173506643651
10000.,11.99716363661172,8.99639297159105,7.17752579336025
15848.93192461114,18.704918009357794,14.080832554670133,11.2612068262963
25118.864315095823,29.170283013870606,22.04206293380988,17.670029691781224
39810.71705534969,45.50194750861655,34.50950096545151,27.72879574452763
63095.7344480193,70.99387246133196,54.03638092317547,43.517642322353
100000.,110.79251923834856,84.62401128033694,68.30296933596553
158489.3192461114,172.94020425710048,132.54380238145518,107.21436115216375
251188.6431509582,270.00688164449576,207.6263346319025,168.30801089123653
398107.1705534969,421.64263170738127,325.2830342580974,264.23745257174266
630957.3444801943,658.5709864364517,509.67714513661133,414.8786183433374
1.e6,1028.837396301536,798.6978649061269,651.454629122675
