1000.,7.291207189459181,6.333547132354586,5.593686697908005,5.005697074855036
1584.893192461114,7.18299725651935,6.251102459689456,5.5288906276744605,4.953491639475651
2511.88643150958,7.077861254056221,6.170722819433153,5.465544859165276,4.9023417854437925
3981.0717055349733,6.975672468888302,6.092332863146212,5.4036019583790225,4.852216246317459
6309.57344480193,6.8763109618511535,6.015860819215036,5.343016514799229,4.8030849660982025
10000.,6.779663126056789,5.941238285163302,5.283745035576195,4.7549190416810045
15848.93192461114,6.685621278961749,5.868400034151845,5.225745846232446,4.707690668535027
25118.864315095823,6.594083285286363,5.7972838345566435,5.168978997430237,4.661373089406858
39810.71705534969,6.504952208118016,5.72783028161222,5.113406177376452,4.615940545852853
63095.7344480193,6.418135985789494,5.659982640195935,5.058990629473395,4.5713682324212135
100000.,6.333547132354586,5.593686697908004,5.005697074855035,4.527632253317293
158489.3192461114,6.251102459689457,5.528890627674462,4.953491639475652,4.484709581397316
251188.6431509582,6.170722819433152,5.465544859165275,4.902341785443792,4.442578019346678
398107.1705534969,6.092332863146211,5.403601958379021,4.852216246317458,4.401216162908945
630957.3444801943,6.015860819215035,5.343016514799227,4.803084966098202,4.360603366040929
1.e6,5.941238285163305,5.283745035576196,4.754919041681006,4.320719707877819
