1000.,1.2434340213563926,0.9699419652416502,0.756604210419289,0.13593846153846154
1122.018454301963,1.3907999890793152,1.084894937323746,0.8462733924881934,0.15252546249557145
1258.9254117941675,1.555631080057613,1.2134715964552172,0.9465697454109997,0.17113638367097328
1412.537544622754,1.7399971787770874,1.3572865581214852,1.0587527516291892,0.19201818068133314
1584.893192461114,1.9462134827237438,1.5181457944617465,1.1842311615354473,0.21544794228594466
1778.2794100389228,2.1768695757298886,1.6980693129619835,1.3245806840110694,0.24173656718621417
1995.2623149688789,2.4348619469568598,1.8993165229203146,1.4815637735628995,0.27123288946253865
2238.72113856834,2.72343036387504,2.1244146082268194,1.657151762538911,0.30432830739061306
2511.88643150958,3.046198555998847,2.376190262752142,1.8535496163501664,0.34146197705874837
2818.382931264455,3.407219720267183,2.657805186865508,2.0732236225655765,0.38312663970234956
3162.2776601683795,3.8110274195080955,2.9727957908335334,2.3189323615882738,0.4298751600807354
3548.133892335753,4.262692513150755,3.325117603679645,2.5937613478312933,0.48232786265659555
3981.0717055349733,4.767886835098358,3.7191949451732116,2.9011617764029025,0.5411807629247234
4466.835921509631,5.332954418403825,4.1599764847098095,3.2449938618673144,0.6072148031147553
5011.872336272725,5.964991161160015,4.652997384769421,3.629575313312066,0.6813062148200891
5623.413251903491,6.6719339340175035,5.204448809325739,4.059735554452965,0.7644381460587576
6309.57344480193,7.4626602483074755,5.821255670066183,4.540876369651589,0.8577137070503054
7079.457843841381,8.347099736362967,6.511163586729164,5.079039737414283,0.9623706078181914
7943.282347242814,9.336358843964879,7.282836153572647,5.680983703199265,1.0797975818498076
8912.509381337459,10.442860300751882,8.145963733408362,6.354267244312999,1.2115528137461198
10000.,11.68049912000895,9.111385145394552,7.107345192595922,1.3593846153846152
11220.18454301963,13.064817086819273,10.191223774695242,7.949674406899735,1.5252546249557144
12589.254117941662,14.61319792573334,11.399039813217778,8.89183252862862,1.711363836709731
14125.375446227554,16.345085598794775,12.750000543208552,9.945650811630202,1.9201818068133332
15848.93192461114,18.282228475224098,14.261070802061624,11.124362694462041,2.154479422859447
17782.794100389227,20.4489524389484,15.951226020123308,12.44276998074644,2.4173656718621412
19952.62314968879,22.872466363554086,17.84169050673783,13.917428714441229,2.7123288946253865
22387.21138568338,25.583203790698253,19.95620397683751,15.566857084175842,3.043283073906128
25118.864315095823,28.6152051026428,22.3213196650143,17.411767967434148,3.4146197705874872
28183.82931264455,32.006544988084315,24.966737770672463,19.475329034782877,3.8312663970234957
31622.776601683792,35.799810569229635,27.925678421537167,21.783453680433475,4.298751600807353
35481.33892335753,40.04263619424905,31.2352988390482,24.36512643252914,4.823278626565956
39810.71705534969,44.788301610822955,34.93715994423965,27.25276692953296,5.411807629247228
44668.359215096345,50.09640103241134,39.07774826355976,30.482637033390176,6.072148031147558
50118.72336272725,56.03359149911884,43.70905968852012,34.095296191832674,6.813062148200892
56234.13251903491,62.67442993078007,48.889252419801025,38.13611076808834,7.644381460587575
63095.7344480193,70.10230938364947,54.683377295228766,42.65582373395798,8.577137070503053
70794.57843841374,78.41050626784286,61.16419467279944,47.71119188024377,9.623706078181904
79432.82347242821,87.70335167607807,68.41308812684709,53.36569854636874,10.797975818498086
89125.0938133746,98.09754153280282,76.52108643119524,59.690350819367275,12.115528137461197
100000.,109.72360201605356,85.59000666295913,66.76457121316139,13.593846153846153
112201.84543019652,122.72752865423774,95.73373278164755,74.67719502548164,15.252546249557176
125892.54117941661,137.27261968097778,107.0796457394621,83.5275858968515,17.11363836709731
141253.75446227554,153.54152667057537,119.77022308156383,93.42688358039243,19.20181806813333
158489.3192461114,171.73854820516553,133.96482812345545,104.49939959144922,21.544794228594466
177827.94100389228,192.09219537655022,149.84171117327963,116.88417826306679,24.173656718621416
199526.2314968883,214.8580613392711,167.60024792959416,130.73674281043722,27.123288946253922
223872.11385683378,240.32203094965146,187.46344316355092,146.23104833071423,30.432830739061277
251188.6431509582,268.80387079620937,209.6807311257485,163.56166626320933,34.14619770587487
281838.2931264455,300.66124470362416,234.53110784416023,182.94622774155664,38.31266397023496
316227.7660168379,336.29420513540947,262.32663464732923,204.62815652052274,42.987516008073534
354813.389233576,376.15021689655725,293.4163569086939,228.87972579647877,48.232786265659655
398107.1705534969,420.7297762218524,328.19068722210756,256.00547730789515,54.11807629247229
446683.5921509635,470.59269581218945,367.0863080507706,286.34604565159685,60.72148031147559
501187.2336272725,526.3651347438932,410.5916554151015,320.28243583903014,68.1306214820089
562341.3251903491,588.7474615299383,459.2530524815895,358.2408078084469,76.44381460587576
630957.3444801943,658.5230490742875,513.6815700758166,400.69782797502234,85.7713707050307
707945.7843841374,736.5681119629648,574.560700271302,448.1866550215897,96.23706078181904
794328.2347242822,823.8627096247408,642.6549394161178,501.30363509722736,107.97975818498087
891250.9381337459,921.5030535347786,718.8193883795327,560.7157904993578,121.15528137461197
1.e6,1030.7152730103614,804.0104905748842,627.169195879343,135.93846153846152
